,image_id,census_tract_id
2228,9260,17031470100.0
2229,14839,17031691300.0
2230,18198,17031231200.0
2231,633,17031230700.0
2232,5479,17031430600.0
2233,34797,17031430400.0
2234,7264,17031381200.0
2235,57334,17031450300.0
2236,53153,17031381800.0
2237,6826,17031672000.0
2238,24172,17031170100.0
2239,54571,17031261000.0
2240,4194,17031672000.0
2241,42752,17031430400.0
2242,59422,17031450300.0
2243,51747,17031430900.0
2244,43404,17031170100.0
2245,39507,17031680600.0
2246,53008,17031410200.0
2247,47307,17031381800.0
2248,25616,17031430800.0
2249,50504,17031440300.0
2250,32565,17031410100.0
2251,15333,17031271800.0
2252,56286,17031520400.0
2253,25631,17031260500.0
2254,42777,17031400300.0
2255,13923,17031260600.0
2256,36066,17031431400.0
2257,30406,17031301200.0
2258,15977,17031580501.0
2259,38127,17031410100.0
2260,20428,17031842800.0
2261,10602,17031600600.0
2262,52047,17031711100.0
2263,28697,17031260600.0
2264,2996,17031260500.0
2265,43057,17031520400.0
2266,26647,17031271800.0
2267,8779,17031030703.0
2268,46166,17031681400.0
2269,19186,17031842100.0
2270,31685,17031030102.0
2271,26517,17031010502.0
2272,16479,17031020100.0
2273,49143,17031460100.0
2274,36693,17031530600.0
2275,7908,17031060500.0
2276,25439,17031843600.0
2277,2607,17031020902.0
2278,10255,17031260800.0
2279,11432,17031710900.0
2280,27701,17031130100.0
2281,57511,17031831600.0
2282,5367,17031840200.0
2283,16641,17031530501.0
2284,53300,17031831700.0
2285,19848,17031271500.0
2286,51975,17031440102.0
2287,10168,17031010501.0
2288,33906,17031710300.0
2289,14393,17031430102.0
2290,18740,17031510200.0
2291,36296,17031030603.0
2292,54765,17031030701.0
2293,21605,17031252102.0
2294,38382,17031252202.0
2295,55311,17031020901.0
2296,56861,17031261000.0
2297,49892,17031410800.0
2298,47460,17031430400.0
2299,1416,17031440102.0
2300,11496,17031430102.0
2301,19770,17031030603.0
2302,24669,17031030701.0
2303,11428,17031480500.0
2304,5477,17031010202.0
2305,33808,17031730201.0
2306,35291,17031010201.0
2307,8930,17031260200.0
2308,1312,17031480300.0
2309,48702,17031839200.0
2310,34312,17031491200.0
2311,6132,17031690500.0
2312,5597,17031030703.0
2313,2827,17031390500.0
2314,18943,17031580501.0
2315,52580,17031271500.0
2316,23461,17031831700.0
2317,29020,17031835100.0
2318,921,17031010702.0
2319,5944,17031390500.0
2320,407,17031841800.0
2321,7495,17031231200.0
2322,39959,17031691400.0
2323,58273,17031230700.0
2324,49775,17031430600.0
2325,30190,17031251500.0
2326,8757,17031161300.0
2327,21193,17031251300.0
2328,41663,17031843100.0
2329,30666,17031836700.0
2330,23089,17031252201.0
2331,49596,17031831600.0
2332,21934,17031841800.0
2333,32176,17031010201.0
2334,5570,17031292400.0
2335,56192,17031843100.0
2336,58213,17031500300.0
2337,36015,17031271500.0
2338,3884,17031831700.0
2339,30209,17031292400.0
2340,10277,17031300600.0
2341,20481,17031300700.0
2342,47367,17031480300.0
2343,43521,17031491200.0
2344,25764,17031040202.0
2345,20603,17031300500.0
2346,31627,17031831600.0
2347,52421,17031620400.0
2348,24817,17031842100.0
2349,21372,17031031502.0
2350,30852,17031630500.0
2351,8789,17031130100.0
2352,31158,17031710400.0
2353,26569,17031020902.0
2354,33562,17031010502.0
2355,11300,17031010501.0
2356,45357,17031530501.0
2357,7516,17031840200.0
2358,13771,17031711500.0
2359,26505,17031842800.0
2360,15563,17031020901.0
2361,35244,17031010201.0
2362,48288,17031260800.0
2363,6947,17031560200.0
2364,29370,17031520300.0
2365,41072,17031283100.0
2366,23046,17031250400.0
2367,53137,17031250300.0
2368,12390,17031010702.0
2369,35725,17031730700.0
2370,5679,17031030102.0
2371,16436,17031490800.0
2372,16383,17031490700.0
2373,9320,17031490600.0
2374,30795,17031620400.0
2375,20818,17031470100.0
2376,26807,17031030300.0
2377,50800,17031300500.0
2378,26511,17031040202.0
2379,7990,17031750100.0
2380,54595,17031691300.0
2381,32848,17031710600.0
2382,31665,17031020902.0
2383,51655,17031711400.0
2384,15665,17031300700.0
2385,33395,17031030102.0
2386,48364,17031300600.0
2387,30796,17031010502.0
2388,16547,17031010702.0
2389,56993,17031020500.0
2390,6088,17031630500.0
2391,29359,17031031502.0
2392,43623,17031843100.0
2393,51567,17031030601.0
2394,10686,17031690500.0
2395,49394,17031530503.0
2396,40368,17031841100.0
2397,19623,17031842400.0
2398,36731,17031611500.0
2399,57503,17031251200.0
2400,44833,17031020901.0
2401,31028,17031835100.0
2402,55640,17031842400.0
2403,31693,17031841100.0
2404,49701,17031530503.0
2405,53102,17031030601.0
2406,25694,17031390500.0
2407,32750,17031691000.0
2408,3558,17031841800.0
2409,10699,17031611500.0
2410,48214,17031030101.0
2411,12759,17031843600.0
2412,54447,17031580501.0
2413,48622,17031020500.0
2414,20272,17031460100.0
2415,42339,17031530600.0
2416,24786,17031750100.0
2417,36228,17031410800.0
2418,55955,17031400300.0
2419,24081,17031691400.0
2420,26349,17031480500.0
2421,372,17031020100.0
2422,5223,17031161300.0
2423,10799,17031661000.0
2424,32914,17031823304.0
2425,20913,17031010202.0
2426,20062,17031660400.0
2427,54176,17031340400.0
2428,15007,17031410100.0
2429,34938,17031420800.0
2430,4245,17031252202.0
2431,47122,17031440300.0
2432,47775,17031680600.0
2433,57002,17031510200.0
2434,33069,17031410200.0
2435,51727,17031421200.0
2436,37615,17031430900.0
2437,12713,17031711100.0
2438,9237,17031430800.0
2439,14661,17031010400.0
2440,30866,17031680600.0
2441,845,17031410200.0
2442,19242,17031440300.0
2443,47128,17031671200.0
2444,42958,17031252102.0
2445,36653,17031430800.0
2446,51761,17031681400.0
2447,14237,17031410100.0
2448,58103,17031480300.0
2449,17869,17031421200.0
2450,1500,17031491200.0
2451,21813,17031381800.0
2452,4373,17031660900.0
2453,12373,17031161300.0
2454,44664,17031440300.0
2455,36086,17031430800.0
2456,45280,17031170100.0
2457,19566,17031410200.0
2458,8691,17031680600.0
2459,13959,17031842800.0
2460,12937,17031823304.0
2461,878,17031672000.0
2462,8333,17031450300.0
2463,3256,17031430900.0
2464,37568,17031431400.0
2465,59596,17031661000.0
2466,8559,17031400300.0
2467,6978,17031381200.0
2468,53973,17031430400.0
2469,48435,17031660400.0
2470,58692,17031660900.0
2471,49714,17031690500.0
2472,10379,17031020500.0
2473,7677,17031691000.0
2474,18640,17031470100.0
2475,17275,17031750100.0
2476,30219,17031400300.0
2477,50245,17031430900.0
2478,52862,17031691300.0
2479,4331,17031020100.0
2480,544,17031421200.0
2481,18729,17031231200.0
2482,15116,17031420800.0
2483,46829,17031230700.0
2484,4817,17031340400.0
2485,3651,17031430600.0
2486,24953,17031660900.0
2487,18543,17031252102.0
2488,39021,17031710300.0
2489,40582,17031671200.0
2490,41762,17031730100.0
2491,43283,17031030101.0
2492,25140,17031231200.0
2493,57146,17031830500.0
2494,56471,17031836500.0
2495,48043,17031640100.0
2496,6325,17031835100.0
2497,52738,17031661000.0
2498,28518,17031841300.0
2499,44593,17031230700.0
2500,19830,17031430600.0
2501,59936,17031430400.0
2502,32419,17031301702.0
2503,56548,17031381200.0
2504,6523,17031711500.0
2505,57054,17031839200.0
2506,59120,17031381800.0
2507,5858,17031841300.0
2508,56235,17031730201.0
2509,29353,17031381200.0
2510,34260,17031691000.0
2511,16616,17031830500.0
2512,38714,17031530300.0
2513,20138,17031470100.0
2514,10283,17031691300.0
2515,11396,17031580600.0
2516,43345,17031381800.0
2517,49577,17031580400.0
2518,45444,17031640100.0
2519,51352,17031580200.0
2520,52762,17031836700.0
2521,59634,17031252201.0
2522,6461,17031580100.0
2523,38328,17031570500.0
2524,36415,17031170100.0
2525,8394,17031836500.0
2526,12389,17031560200.0
2527,36464,17031672000.0
2528,4033,17031420800.0
2529,56955,17031530200.0
2530,55735,17031301803.0
2531,18917,17031450300.0
2532,48876,17031530200.0
2533,43959,17031842100.0
2534,8121,17031301200.0
2535,21741,17031010501.0
2536,22713,17031030300.0
2537,20116,17031301200.0
2538,29602,17031710600.0
2539,57496,17031010400.0
2540,55421,17031711400.0
2541,44396,17031710900.0
2542,44366,17031431400.0
2543,7526,17031251200.0
2544,6071,17031672000.0
2545,13623,17031530501.0
2546,50341,17031340400.0
2547,32655,17031170100.0
2548,10220,17031520300.0
2549,2939,17031301702.0
2550,23553,17031250400.0
2551,45047,17031250300.0
2552,36117,17031730700.0
2553,52757,17031500300.0
2554,4209,17031431400.0
2555,49235,17031823304.0
2556,24940,17031450300.0
2557,20734,17031710400.0
2558,20081,17031840200.0
2559,60019,17031490800.0
2560,37692,17031490700.0
2561,24829,17031490600.0
2562,17641,17031301803.0
2563,35665,17031660400.0
2564,49015,17031252202.0
2565,7756,17031283100.0
2566,14323,17031260600.0
2567,18910,17031830500.0
2568,26728,17031580200.0
2569,22017,17031730700.0
2570,23795,17031831600.0
2571,18689,17031580600.0
2572,40208,17031580400.0
2573,9958,17031530300.0
2574,33687,17031580600.0
2575,24092,17031020902.0
2576,31009,17031710600.0
2577,22454,17031261000.0
2578,23992,17031630500.0
2579,60068,17031640100.0
2580,59906,17031620400.0
2581,1807,17031031502.0
2582,40397,17031020901.0
2583,40134,17031530503.0
2584,12187,17031010201.0
2585,58902,17031030300.0
2586,15075,17031835100.0
2587,27943,17031580100.0
2588,32510,17031250300.0
2589,28838,17031730201.0
2590,18569,17031010400.0
2591,46701,17031030703.0
2592,840,17031710300.0
2593,53088,17031440102.0
2594,4671,17031839200.0
2595,30492,17031842100.0
2596,723,17031710900.0
2597,65,17031630500.0
2598,1538,17031250400.0
2599,49006,17031570500.0
2600,27612,17031530501.0
2601,58494,17031840200.0
2602,55016,17031711400.0
2603,15439,17031580100.0
2604,24175,17031030101.0
2605,32044,17031580200.0
2606,9932,17031580400.0
2607,10560,17031570500.0
2608,58232,17031730100.0
2609,44659,17031841300.0
2610,34322,17031130100.0
2611,6935,17031251300.0
2612,29619,17031301200.0
2613,58521,17031841800.0
2614,2793,17031010702.0
2615,53835,17031271500.0
2616,18777,17031831700.0
2617,30479,17031260200.0
2618,38586,17031251200.0
2619,33231,17031841100.0
2620,55713,17031836500.0
2621,34670,17031490600.0
2622,51594,17031490700.0
2623,10339,17031843100.0
2624,12028,17031010502.0
2625,8426,17031251500.0
2626,36841,17031710400.0
2627,22987,17031251300.0
2628,51844,17031292400.0
2629,11321,17031842400.0
2630,30172,17031300500.0
2631,35062,17031251500.0
2632,30954,17031460100.0
2633,25279,17031030102.0
2634,46062,17031030601.0
2635,41589,17031430102.0
2636,9235,17031030601.0
2637,22634,17031500300.0
2638,48519,17031301702.0
2639,16447,17031030701.0
2640,15242,17031030603.0
2641,53359,17031440102.0
2642,14885,17031260200.0
2643,39825,17031691400.0
2644,24890,17031530503.0
2645,59483,17031300700.0
2646,38874,17031530600.0
2647,51009,17031611500.0
2648,35885,17031430102.0
2649,10394,17031530300.0
2650,42486,17031300600.0
2651,24995,17031390500.0
2652,59191,17031843600.0
2653,38742,17031490800.0
2654,48850,17031580501.0
2655,40864,17031030603.0
2656,52753,17031510200.0
2657,5740,17031030701.0
2658,59320,17031620400.0
2659,57026,17031681400.0
2660,39185,17031040202.0
2661,46954,17031530200.0
2662,30708,17031611500.0
2663,27579,17031060500.0
2664,55748,17031252201.0
2665,1015,17031600600.0
2666,7809,17031010202.0
2667,47175,17031260500.0
2668,31371,17031600600.0
2669,6937,17031271800.0
2670,37972,17031836700.0
2671,34147,17031520400.0
2672,31612,17031301803.0
2673,13070,17031842800.0
2674,16458,17031260500.0
2675,55032,17031260600.0
2676,2382,17031010501.0
2677,13381,17031300500.0
2678,16468,17031030703.0
2679,54025,17031711100.0
2680,12212,17031530200.0
2681,42676,17031730100.0
2682,16917,17031711500.0
2683,20714,17031410800.0
2684,45282,17031480500.0
2685,46430,17031060500.0
2686,6964,17031520300.0
2687,13746,17031252102.0
2688,36742,17031560200.0
2689,21430,17031520400.0
2690,8419,17031260800.0
2691,12986,17031841100.0
2692,29809,17031843600.0
2693,26195,17031283100.0
2694,31348,17031671200.0
2695,43661,17031271800.0
2696,55154,17031031502.0
2697,12521,17031252202.0
2698,6681,17031040202.0
2699,1242,17031261000.0
2700,25294,17031630800.0
2701,38130,17031411000.0
2702,32586,17031231100.0
2703,42532,17031310900.0
2704,30347,17031230900.0
2705,15201,17031221500.0
2706,11460,17031410700.0
2707,43368,17031690300.0
2708,50003,17031750500.0
2709,58491,17031161200.0
2710,20974,17031310600.0
2711,36525,17031671900.0
2712,14215,17031839500.0
2713,49070,17031170800.0
2714,35232,17031390100.0
2715,45545,17031590600.0
2716,30039,17031210800.0
2717,44078,17031650100.0
2718,20614,17031283200.0
2719,20698,17031310500.0
2720,25211,17031283200.0
2721,11606,17031250200.0
2722,56343,17031630800.0
2723,27386,17031010300.0
2724,51362,17031210400.0
2725,39961,17031440900.0
2726,51595,17031020400.0
2727,11477,17031460500.0
2728,58300,17031460500.0
2729,23860,17031280400.0
2730,20389,17031190800.0
2731,43069,17031190900.0
2732,33788,17031440600.0
2733,46628,17031351000.0
2734,29812,17031191100.0
2735,59373,17031191200.0
2736,27830,17031170800.0
2737,2051,17031411000.0
2738,12866,17031230900.0
2739,58641,17031460500.0
2740,48044,17031440600.0
2741,30661,17031440900.0
2742,38567,17031410700.0
2743,5805,17031230800.0
2744,25556,17031821402.0
2745,48115,17031260400.0
2746,5553,17031200300.0
2747,8998,17031010600.0
2748,55776,17031640300.0
2749,27017,17031650400.0
2750,33747,17031834200.0
2751,33651,17031200300.0
2752,36889,17031530502.0
2753,19636,17031080400.0
2754,37905,17031570200.0
2755,2664,17031550200.0
2756,9537,17031600700.0
2757,42936,17031061800.0
2758,21133,17031671900.0
2759,59762,17031170800.0
2760,45217,17031750500.0
2761,49666,17031490902.0
2762,29240,17031210800.0
2763,7981,17031260400.0
2764,4726,17031491100.0
2765,18495,17031440900.0
2766,4778,17031630800.0
2767,58885,17031230900.0
2768,12779,17031230900.0
2769,52858,17031440600.0
2770,6333,17031190602.0
2771,17254,17031520100.0
2772,15983,17031231100.0
2773,38072,17031210501.0
2774,19796,17031390100.0
2775,20291,17031480100.0
2776,51237,17031191302.0
2777,55212,17031410500.0
2778,53484,17031140200.0
2779,20240,17031200300.0
2780,24394,17031200200.0
2781,19084,17031839600.0
2782,41037,17031310400.0
2783,53199,17031460400.0
2784,59908,17031230800.0
2785,54770,17031390100.0
2786,31342,17031250200.0
2787,31906,17031431200.0
2788,25087,17031140100.0
2789,964,17031210400.0
2790,17167,17031671900.0
2791,47676,17031600700.0
2792,49602,17031440600.0
2793,20365,17031671900.0
2794,53544,17031840400.0
2795,28522,17031010100.0
2796,60208,17031460400.0
2797,1156,17031140100.0
2798,36381,17031170800.0
2799,4843,17031200300.0
2800,4370,17031310800.0
2801,8416,17031200200.0
2802,41301,17031440900.0
2803,51156,17031410500.0
2804,44626,17031700501.0
2805,30633,17031730500.0
2806,3709,17031830700.0
2807,22123,17031661100.0
2808,1750,17031140200.0
2809,52995,17031410500.0
2810,20975,17031410500.0
2811,26653,17031210400.0
2812,36020,17031310900.0
2813,22868,17031730600.0
2814,6407,17031210800.0
2815,49092,17031310600.0
2816,7683,17031480100.0
2817,7762,17031200200.0
2818,36442,17031200200.0
2819,10075,17031010600.0
2820,5750,17031010300.0
2821,14024,17031390600.0
2822,30565,17031830600.0
2823,41783,17031590600.0
2824,22651,17031830700.0
2825,45754,17031390600.0
2826,6863,17031140301.0
2827,33387,17031280400.0
2828,26240,17031310900.0
2829,38507,17031310600.0
2830,43627,17031750600.0
2831,7911,17031750500.0
2832,8066,17031650100.0
2833,49522,17031010600.0
2834,56277,17031030706.0
2835,11677,17031351000.0
2836,23287,17031010300.0
2837,41315,17031161200.0
2838,46287,17031600900.0
2839,16503,17031980100.0
2840,40107,17031351500.0
2841,4203,17031390600.0
2842,17822,17031063200.0
2843,52009,17031190701.0
2844,5671,17031460500.0
2845,38672,17031190701.0
2846,54785,17031190601.0
2847,11792,17031520200.0
2848,14939,17031151002.0
2849,8782,17031620300.0
2850,29519,17031010300.0
2851,25239,17031010600.0
2852,58699,17031831500.0
2853,2686,17031220902.0
2854,6327,17031843900.0
2855,30502,17031834300.0
2856,12774,17031760802.0
2857,34396,17031110502.0
2858,32171,17031190601.0
2859,8347,17031843200.0
2860,10631,17031630300.0
2861,20295,17031750500.0
2862,45850,17031310600.0
2863,42553,17031310900.0
2864,52170,17031200402.0
2865,16302,17031191301.0
2866,45707,17031711200.0
2867,347,17031031300.0
2868,3439,17031711000.0
2869,57003,17031200401.0
2870,42920,17031390600.0
2871,31145,17031191301.0
2872,38715,17031200401.0
2873,49482,17031031300.0
2874,27518,17031836900.0
2875,11645,17031837800.0
2876,51439,17031063301.0
2877,14884,17031010100.0
2878,18062,17031550100.0
2879,24976,17031690300.0
2880,51538,17031750500.0
2881,21984,17031020601.0
2882,3759,17031620100.0
2883,57806,17031020301.0
2884,1555,17031020802.0
2885,1560,17031020702.0
2886,25044,17031431200.0
2887,35686,17031590600.0
2888,47581,17031140702.0
2889,39795,17031620100.0
2890,41667,17031230800.0
2891,4176,17031600400.0
2892,46022,17031841200.0
2893,33777,17031010701.0
2894,14132,17031030103.0
2895,18929,17031250200.0
2896,35869,17031220902.0
2897,30511,17031110200.0
2898,29849,17031220602.0
2899,9483,17031210502.0
2900,13552,17031661100.0
2901,20529,17031252101.0
2902,28761,17031510100.0
2903,38996,17031100600.0
2904,487,17031550200.0
2905,36583,17031200402.0
2906,53759,17031491100.0
2907,4126,17031191302.0
2908,13334,17031310800.0
2909,17090,17031570200.0
2910,9622,17031520100.0
2911,45241,17031221500.0
2912,13250,17031730500.0
2913,7367,17031550100.0
2914,34838,17031730600.0
2915,26581,17031837100.0
2916,18006,17031190602.0
2917,13412,17031661100.0
2918,58836,17031030702.0
2919,43303,17031490500.0
2920,8617,17031283200.0
2921,41786,17031100600.0
2922,21083,17031830600.0
2923,36433,17031250200.0
2924,33351,17031350100.0
2925,29364,17031690300.0
2926,22314,17031061800.0
2927,20893,17031490902.0
2928,52478,17031491100.0
2929,39865,17031570100.0
2930,48630,17031063200.0
2931,56641,17031310400.0
2932,58133,17031510100.0
2933,4479,17031252101.0
2934,51589,17031032100.0
2935,47971,17031350100.0
2936,23822,17031839600.0
2937,22474,17031520200.0
2938,26046,17031490500.0
2939,40275,17031700501.0
2940,11750,17031140100.0
2941,16248,17031310500.0
2942,8452,17031140200.0
2943,13632,17031491100.0
2944,33345,17031661100.0
2945,50441,17031310700.0
2946,24085,17031690300.0
2947,56571,17031510100.0
2948,2149,17031230800.0
2949,29070,17031310700.0
2950,4853,17031520100.0
2951,34630,17031520200.0
2952,13393,17031190800.0
2953,29318,17031640300.0
2954,19436,17031431200.0
2955,53097,17031711000.0
2956,23540,17031711200.0
2957,39098,17031490500.0
2958,13171,17031431200.0
2959,36623,17031100600.0
2960,1943,17031032100.0
2961,15168,17031570100.0
2962,7216,17031110200.0
2963,46229,17031020400.0
2964,22387,17031190900.0
2965,20738,17031191100.0
2966,18769,17031210501.0
2967,11334,17031220602.0
2968,3827,17031730600.0
2969,27826,17031410700.0
2970,35677,17031221500.0
2971,39631,17031161200.0
2972,52968,17031061901.0
2973,4576,17031620300.0
2974,16684,17031831800.0
2975,33309,17031650100.0
2976,23749,17031730500.0
2977,20030,17031350100.0
2978,51388,17031310800.0
2979,51916,17031840100.0
2980,1477,17031630300.0
2981,8693,17031730202.0
2982,14282,17031836600.0
2983,5055,17031600400.0
2984,54742,17031836300.0
2985,11005,17031570100.0
2986,46320,17031032100.0
2987,14562,17031010100.0
2988,25902,17031231100.0
2989,5439,17031570200.0
2990,27255,17031280900.0
2991,2693,17031191200.0
2992,51390,17031080400.0
2993,54568,17031280400.0
2994,20967,17031711000.0
2995,20524,17031351000.0
2996,18389,17031711200.0
2997,35956,17031020801.0
2998,52571,17031600900.0
2999,23701,17031280900.0
3000,12155,17031550200.0
3001,44478,17031310800.0
3002,55879,17031010100.0
3003,31034,17031840400.0
3004,39884,17031530502.0
3005,34703,17031030604.0
3006,29468,17031839500.0
3007,58955,17031210502.0
3008,14683,17031650400.0
3009,54162,17031834200.0
3010,48672,17031750600.0
3011,52637,17031821402.0
3012,29165,17031210400.0
3013,53543,17031210502.0
3014,18399,17031480100.0
3015,10219,17031831800.0
3016,46745,17031836900.0
3017,13979,17031130300.0
3018,58419,17031252101.0
3019,25466,17031061901.0
3020,44244,17031460400.0
3021,39084,17031030103.0
3022,41694,17031010701.0
3023,29626,17031190602.0
3024,49305,17031191302.0
3025,5475,17031841200.0
3026,37586,17031350100.0
3027,2916,17031190800.0
3028,12951,17031837100.0
3029,60235,17031030604.0
3030,25309,17031020801.0
3031,26311,17031190900.0
3032,35273,17031030103.0
3033,30514,17031010701.0
3034,23381,17031210502.0
3035,51328,17031480100.0
3036,29069,17031350100.0
3037,44998,17031390100.0
3038,12222,17031836300.0
3039,26652,17031836600.0
3040,48463,17031032100.0
3041,24130,17031730202.0
3042,4093,17031063200.0
3043,44663,17031837800.0
3044,37076,17031550100.0
3045,38677,17031840100.0
3046,51776,17031030706.0
3047,55115,17031980100.0
3048,32077,17031351500.0
3049,10006,17031620100.0
3050,56174,17031570100.0
3051,22022,17031190701.0
3052,14295,17031190601.0
3053,38411,17031191301.0
3054,39957,17031200402.0
3055,54788,17031200401.0
3056,29924,17031220902.0
3057,35467,17031220602.0
3058,35673,17031836900.0
3059,28804,17031837800.0
3060,20578,17031063301.0
3061,40479,17031130300.0
3062,28108,17031020601.0
3063,57394,17031620100.0
3064,28679,17031031300.0
3065,17856,17031550100.0
3066,10634,17031063301.0
3067,50189,17031837800.0
3068,5946,17031210501.0
3069,55549,17031836900.0
3070,4537,17031063301.0
3071,26714,17031650400.0
3072,58390,17031630300.0
3073,43764,17031010701.0
3074,51642,17031620300.0
3075,55051,17031030103.0
3076,16047,17031221500.0
3077,38074,17031410500.0
3078,12016,17031280900.0
3079,27770,17031020601.0
3080,14181,17031020301.0
3081,6206,17031821402.0
3082,28180,17031020802.0
3083,51327,17031020702.0
3084,9207,17031191100.0
3085,58,17031600400.0
3086,36105,17031020601.0
3087,44587,17031020301.0
3088,1788,17031020802.0
3089,3497,17031020702.0
3090,26809,17031191200.0
3091,40013,17031834200.0
3092,56084,17031600900.0
3093,23935,17031837100.0
3094,7490,17031140702.0
3095,6495,17031839500.0
3096,5333,17031140702.0
3097,31464,17031530502.0
3098,12928,17031840400.0
3099,16920,17031020801.0
3100,41933,17031030604.0
3101,7229,17031836900.0
3102,53979,17031837800.0
3103,7008,17031841200.0
3104,4445,17031080400.0
3105,15675,17031110200.0
3106,13711,17031490500.0
3107,25534,17031140301.0
3108,47088,17031020702.0
3109,11235,17031980100.0
3110,16998,17031252101.0
3111,52089,17031260400.0
3112,56710,17031310500.0
3113,50273,17031730600.0
3114,10916,17031630800.0
3115,4098,17031280400.0
3116,24139,17031030706.0
3117,32079,17031840400.0
3118,6008,17031530502.0
3119,42512,17031839500.0
3120,1444,17031600400.0
3121,55700,17031834200.0
3122,42694,17031210400.0
3123,49029,17031200300.0
3124,7642,17031730600.0
3125,43462,17031730500.0
3126,23616,17031140301.0
3127,17301,17031351500.0
3128,18223,17031210501.0
3129,51174,17031351000.0
3130,2733,17031210800.0
3131,19230,17031550200.0
3132,17823,17031061800.0
3133,30065,17031490902.0
3134,11270,17031020802.0
3135,25579,17031220602.0
3136,9413,17031020301.0
3137,58870,17031830700.0
3138,21241,17031310400.0
3139,17086,17031220902.0
3140,31402,17031140200.0
3141,36298,17031200401.0
3142,4582,17031700501.0
3143,50044,17031200402.0
3144,54394,17031839600.0
3145,7946,17031600700.0
3146,44086,17031590600.0
3147,54997,17031191301.0
3148,20228,17031190601.0
3149,5312,17031730500.0
3150,39166,17031190701.0
3151,12627,17031570200.0
3152,49237,17031020301.0
3153,39500,17031170800.0
3154,17071,17031061901.0
3155,10412,17031843900.0
3156,50794,17031834300.0
3157,34685,17031760802.0
3158,51551,17031110502.0
3159,52596,17031843200.0
3160,52206,17031760802.0
3161,25110,17031620300.0
3162,172,17031834300.0
3163,15412,17031843900.0
3164,1397,17031031300.0
3165,45826,17031490500.0
3166,22679,17031831500.0
3167,40806,17031630300.0
3168,7551,17031063301.0
3169,31825,17031032100.0
3170,1133,17031151002.0
3171,34011,17031100600.0
3172,448,17031570100.0
3173,45365,17031030702.0
3174,12343,17031831500.0
3175,24010,17031110502.0
3176,34894,17031280400.0
3177,30991,17031351000.0
3178,20206,17031151002.0
3179,37950,17031831800.0
3180,51302,17031570200.0
3181,35711,17031020400.0
3182,53687,17031640300.0
3183,35453,17031140100.0
3184,22275,17031520100.0
3185,28557,17031283200.0
3186,2962,17031550200.0
3187,23254,17031190602.0
3188,43372,17031840100.0
3189,19534,17031230900.0
3190,38476,17031730202.0
3191,4114,17031836600.0
3192,3857,17031843200.0
3193,58537,17031836300.0
3194,32045,17031310700.0
3195,29041,17031020601.0
3196,52639,17031030702.0
3197,2636,17031280900.0
3198,13245,17031191302.0
3199,41467,17031210800.0
3200,15749,17031837100.0
3201,49967,17031839600.0
3202,45421,17031110502.0
3203,27964,17031661100.0
3204,19332,17031760802.0
3205,17009,17031280900.0
3206,8212,17031390600.0
3207,10599,17031834300.0
3208,49294,17031843900.0
3209,11068,17031490500.0
3210,30519,17031032100.0
3211,22048,17031010300.0
3212,50554,17031010600.0
3213,22006,17031570100.0
3214,8709,17031520100.0
3215,18531,17031350100.0
3216,16243,17031310600.0
3217,50442,17031310900.0
3218,10392,17031831500.0
3219,7485,17031031300.0
3220,37183,17031410700.0
3221,57928,17031280400.0
3222,42728,17031750500.0
3223,1890,17031351000.0
3224,52681,17031750600.0
3225,41953,17031411000.0
3226,22985,17031161200.0
3227,17577,17031170800.0
3228,42802,17031650100.0
3229,60188,17031110200.0
3230,52462,17031410700.0
3231,59415,17031151002.0
3232,38388,17031550100.0
3233,32925,17031010100.0
3234,54388,17031100600.0
3235,4809,17031630300.0
3236,22213,17031620300.0
3237,22837,17031730600.0
3238,55053,17031730500.0
3239,10452,17031310800.0
3240,12637,17031570200.0
3241,25146,17031230900.0
3242,31452,17031550200.0
3243,32162,17031837100.0
3244,50120,17031843200.0
3245,45203,17031030702.0
3246,6983,17031711200.0
3247,36968,17031711000.0
3248,37514,17031671900.0
3249,36640,17031520200.0
3250,1369,17031831800.0
3251,1127,17031590600.0
3252,51557,17031061901.0
3253,23196,17031200200.0
3254,28639,17031480100.0
3255,49308,17031410500.0
3256,21406,17031063200.0
3257,30861,17031600700.0
3258,39432,17031411000.0
3259,54013,17031510100.0
3260,32522,17031431200.0
3261,41793,17031390100.0
3262,51338,17031110200.0
3263,18125,17031260400.0
3264,22143,17031460400.0
3265,9835,17031230800.0
3266,26251,17031231100.0
3267,51242,17031410700.0
3268,40827,17031440900.0
3269,21632,17031460400.0
3270,22780,17031600400.0
3271,54122,17031520200.0
3272,19180,17031836300.0
3273,31541,17031510100.0
3274,29495,17031431200.0
3275,53481,17031491100.0
3276,5747,17031250200.0
3277,43611,17031836600.0
3278,2853,17031730202.0
3279,20439,17031390100.0
3280,59344,17031221500.0
3281,18849,17031690300.0
3282,55938,17031600900.0
3283,11810,17031231100.0
3284,3305,17031840100.0
3285,37649,17031830600.0
3286,50827,17031460500.0
3287,50651,17031711200.0
3288,22355,17031711000.0
3289,14973,17031440600.0
3290,57802,17031411000.0
3291,58079,17031230800.0
3292,56817,17031600400.0
3293,31074,17031650400.0
3294,38895,17031620100.0
3295,36223,17031310800.0
3296,51511,17031210800.0
3297,19241,17031440900.0
3298,43954,17031750600.0
3299,57347,17031661100.0
3300,38776,17031390600.0
3301,10852,17031600700.0
3302,41210,17031600700.0
3303,42077,17031010300.0
3304,6316,17031440600.0
